userId	geneSymbol	geneName	entrezgene	score	gLink
AT1G49560	AT1G49560	NA	841380	-0.699770396	https://www.ncbi.nlm.nih.gov/gene/?term=841380
AT1G49580	AT1G49580	NA	841382	0.018840998	https://www.ncbi.nlm.nih.gov/gene/?term=841382
AT1G49590	AT1G49590	NA	841383	0.070912171	https://www.ncbi.nlm.nih.gov/gene/?term=841383
AT1G49640	AT1G49640	NA	841388	-0.348781168	https://www.ncbi.nlm.nih.gov/gene/?term=841388
AT1G49700	AT1G49700	NA	841393	0.355224514	https://www.ncbi.nlm.nih.gov/gene/?term=841393
AT1G49790	AT1G49790	NA	841402	1.122288166	https://www.ncbi.nlm.nih.gov/gene/?term=841402
AT1G49870	AT1G49870	myosin-2 heavy chain-like protein	841410	-0.3342824875	https://www.ncbi.nlm.nih.gov/gene/?term=841410
AT1G49960	AT1G49960	NA	841419	-0.040480176	https://www.ncbi.nlm.nih.gov/gene/?term=841419
AT1G49975	AT1G49975	photosystem I reaction center subunit N	841421	-0.100071012	https://www.ncbi.nlm.nih.gov/gene/?term=841421
AT1G49980	AT1G49980	NA	841422	0.015828996999999997	https://www.ncbi.nlm.nih.gov/gene/?term=841422
AT1G50000	AT1G50000	NA	841424	-0.65175624	https://www.ncbi.nlm.nih.gov/gene/?term=841424
AT1G50110	AT1G50110	NA	841433	0.10298241	https://www.ncbi.nlm.nih.gov/gene/?term=841433
AT1G50120	AT1G50120	immunoglobulin	841434	-0.084398548	https://www.ncbi.nlm.nih.gov/gene/?term=841434
AT1G50140	AT1G50140	NA	841436	0.1268210535	https://www.ncbi.nlm.nih.gov/gene/?term=841436
AT1G50180	AT1G50180	NA	841440	0.135168868	https://www.ncbi.nlm.nih.gov/gene/?term=841440
AT1G50190	AT1G50190	NA	3767425	-0.315817161	https://www.ncbi.nlm.nih.gov/gene/?term=3767425
AT1G50270	AT1G50270	NA	841449	-0.149643933	https://www.ncbi.nlm.nih.gov/gene/?term=841449
AT1G50380	AT1G50380	NA	841460	0.159424193	https://www.ncbi.nlm.nih.gov/gene/?term=841460
AT1G50390	AT1G50390	NA	841461	-0.417755926	https://www.ncbi.nlm.nih.gov/gene/?term=841461
AT1G50400	AT1G50400	NA	841462	2.077468767	https://www.ncbi.nlm.nih.gov/gene/?term=841462
AT1G50440	AT1G50440	NA	841466	0.409023963	https://www.ncbi.nlm.nih.gov/gene/?term=841466
AT1G50570	AT1G50570	NA	841478	0.03486821	https://www.ncbi.nlm.nih.gov/gene/?term=841478
AT1G50580	AT1G50580	NA	841480	0.057465283	https://www.ncbi.nlm.nih.gov/gene/?term=841480
AT1G50590	AT1G50590	NA	841481	1.310695622	https://www.ncbi.nlm.nih.gov/gene/?term=841481
AT1G50630	AT1G50630	NA	841485	-0.350180896	https://www.ncbi.nlm.nih.gov/gene/?term=841485
AT1G50650	AT1G50650	NA	841487	1.100231603	https://www.ncbi.nlm.nih.gov/gene/?term=841487
AT1G50660	AT1G50660	NA	841488	0.067894016	https://www.ncbi.nlm.nih.gov/gene/?term=841488
AT1G50670	AT1G50670	NA	841489	-0.16699874250000002	https://www.ncbi.nlm.nih.gov/gene/?term=841489
AT1G50680	AT1G50680	NA	841490	-2.228258856	https://www.ncbi.nlm.nih.gov/gene/?term=841490
AT1G50730	AT1G50730	NA	841495	-0.277704942	https://www.ncbi.nlm.nih.gov/gene/?term=841495
AT1G50732	AT1G50732	NA	10723115	-0.463201666	https://www.ncbi.nlm.nih.gov/gene/?term=10723115
AT1G50740	AT1G50740	NA	841496	-0.520210313	https://www.ncbi.nlm.nih.gov/gene/?term=841496
AT1G50780	AT1G50780	NA	841500	1.159378981	https://www.ncbi.nlm.nih.gov/gene/?term=841500
AT1G50820	AT1G50820	NA	841504	-1.1630534479999999	https://www.ncbi.nlm.nih.gov/gene/?term=841504
AT1G50870	AT1G50870	NA	841509	0	https://www.ncbi.nlm.nih.gov/gene/?term=841509
AT1G50910	AT1G50910	NA	841513	-0.202989064	https://www.ncbi.nlm.nih.gov/gene/?term=841513
AT1G50930	AT1G50930	NA	841515	0.104483017	https://www.ncbi.nlm.nih.gov/gene/?term=841515
AT1G50950	AT1G50950	protein disulfide-isomerase 5-like protein (DUF1692)	841517	-0.12122897949999989	https://www.ncbi.nlm.nih.gov/gene/?term=841517
AT1G51040	AT1G51040	NA	841525	1.122295739	https://www.ncbi.nlm.nih.gov/gene/?term=841525
AT1G51055	AT1G51055	NA	841527	0	https://www.ncbi.nlm.nih.gov/gene/?term=841527
AT1G51080	AT1G51080	NA	841530	-0.326660333	https://www.ncbi.nlm.nih.gov/gene/?term=841530
AT1G51090	AT1G51090	NA	841532	0.308488273	https://www.ncbi.nlm.nih.gov/gene/?term=841532
AT1G51130	AT1G51130	NA	841536	-0.486621498	https://www.ncbi.nlm.nih.gov/gene/?term=841536
AT1G51160	AT1G51160	NA	841539	-0.132863487	https://www.ncbi.nlm.nih.gov/gene/?term=841539
AT1G51200	AT1G51200	NA	841543	0.326471586	https://www.ncbi.nlm.nih.gov/gene/?term=841543
AT1G51300	AT1G51300	NA	841553	0	https://www.ncbi.nlm.nih.gov/gene/?term=841553
AT1G51310	AT1G51310	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase	841554	0.091703574	https://www.ncbi.nlm.nih.gov/gene/?term=841554
AT1G51340	AT1G51340	NA	841557	0.362640372	https://www.ncbi.nlm.nih.gov/gene/?term=841557
AT1G51350	AT1G51350	NA	841558	-0.121845068	https://www.ncbi.nlm.nih.gov/gene/?term=841558
AT1G51355	AT1G51355	NA	841559	-0.801257179	https://www.ncbi.nlm.nih.gov/gene/?term=841559
AT1G51380	AT1G51380	NA	841562	-0.185807378	https://www.ncbi.nlm.nih.gov/gene/?term=841562
AT1G51400	AT1G51400	Photosystem II 5 kD protein	841564	-0.058845606	https://www.ncbi.nlm.nih.gov/gene/?term=841564
AT1G51410	AT1G51410	NA	841566	-0.801281129	https://www.ncbi.nlm.nih.gov/gene/?term=841566
AT1G51440	AT1G51440	NA	841569	-0.265126248	https://www.ncbi.nlm.nih.gov/gene/?term=841569
AT1G51538	AT1G51538	NA	5007789	-0.29086751	https://www.ncbi.nlm.nih.gov/gene/?term=5007789
AT1G51550	AT1G51550	NA	841580	0.30532557	https://www.ncbi.nlm.nih.gov/gene/?term=841580
AT1G51560	AT1G51560	NA	841581	-0.454233613	https://www.ncbi.nlm.nih.gov/gene/?term=841581
AT1G51610	AT1G51610	NA	841586	-0.548258557	https://www.ncbi.nlm.nih.gov/gene/?term=841586
AT1G51620	AT1G51620	NA	841587	-0.059579237	https://www.ncbi.nlm.nih.gov/gene/?term=841587
AT1G51650	AT1G51650	ATP synthase epsilon chain	841590	-0.078594635	https://www.ncbi.nlm.nih.gov/gene/?term=841590
AT1G51720	AT1G51720	NA	841597	-0.262072821	https://www.ncbi.nlm.nih.gov/gene/?term=841597
AT1G51745	AT1G51745	NA	841600	-0.123227779	https://www.ncbi.nlm.nih.gov/gene/?term=841600
AT1G51770	AT1G51770	NA	841603	-1.7627413115000001	https://www.ncbi.nlm.nih.gov/gene/?term=841603
AT1G51790	AT1G51790	NA	841605	-0.776256721	https://www.ncbi.nlm.nih.gov/gene/?term=841605
AT1G51830	AT1G51830	NA	841610	-0.5999503735	https://www.ncbi.nlm.nih.gov/gene/?term=841610
AT1G51860	AT1G51860	NA	841613	0.785821978	https://www.ncbi.nlm.nih.gov/gene/?term=841613
AT1G51870	AT1G51870	NA	841614	0.073362352	https://www.ncbi.nlm.nih.gov/gene/?term=841614
AT1G51920	AT1G51920	NA	841620	-0.383773223	https://www.ncbi.nlm.nih.gov/gene/?term=841620
AT1G51980	AT1G51980	NA	841627	0.08828950399999999	https://www.ncbi.nlm.nih.gov/gene/?term=841627
AT1G52000	AT1G52000	NA	841629	0	https://www.ncbi.nlm.nih.gov/gene/?term=841629
AT1G52140	AT1G52140	NA	841644	-0.15181637	https://www.ncbi.nlm.nih.gov/gene/?term=841644
AT1G52190	AT1G52190	NA	841649	-0.125526504	https://www.ncbi.nlm.nih.gov/gene/?term=841649
AT1G52191	AT1G52191	NA	6241250	-0.303157109	https://www.ncbi.nlm.nih.gov/gene/?term=6241250
AT1G52200	AT1G52200	NA	841650	-0.779136277	https://www.ncbi.nlm.nih.gov/gene/?term=841650
AT1G52220	AT1G52220	CURVATURE THYLAKOID protein	841652	0.14364548049999998	https://www.ncbi.nlm.nih.gov/gene/?term=841652
AT1G52245	AT1G52245	dynein light chain LC6, flagellar outer arm-like protein	28717345	-1.039308034	https://www.ncbi.nlm.nih.gov/gene/?term=28717345
AT1G52300	AT1G52300	NA	841660	-0.123622228	https://www.ncbi.nlm.nih.gov/gene/?term=841660
AT1G52315	AT1G52315	NA	2745821	0.047451826500000016	https://www.ncbi.nlm.nih.gov/gene/?term=2745821
AT1G52320	AT1G52320	NA	841662	0.435652489	https://www.ncbi.nlm.nih.gov/gene/?term=841662
AT1G52342	AT1G52342	NA	28717346	0.716447824	https://www.ncbi.nlm.nih.gov/gene/?term=28717346
AT1G52360	AT1G52360	NA	841666	0.033467808	https://www.ncbi.nlm.nih.gov/gene/?term=841666
AT1G52370	AT1G52370	NA	841667	-0.176528181	https://www.ncbi.nlm.nih.gov/gene/?term=841667
AT1G52380	AT1G52380	NA	841668	0.915147717	https://www.ncbi.nlm.nih.gov/gene/?term=841668
AT1G52415	AT1G52415	NA	841672	-2.104261468	https://www.ncbi.nlm.nih.gov/gene/?term=841672
AT1G52420	AT1G52420	NA	841673	-0.083172389	https://www.ncbi.nlm.nih.gov/gene/?term=841673
AT1G52495	AT1G52495	NA	28717347	0.1605235	https://www.ncbi.nlm.nih.gov/gene/?term=28717347
AT1G52510	AT1G52510	NA	841682	-0.13996424200000002	https://www.ncbi.nlm.nih.gov/gene/?term=841682
AT1G52530	AT1G52530	Hus1-like protein	841684	-2.93104063	https://www.ncbi.nlm.nih.gov/gene/?term=841684
AT1G52540	AT1G52540	NA	841685	-0.631517259	https://www.ncbi.nlm.nih.gov/gene/?term=841685
AT1G52560	AT1G52560	NA	841687	0.156885881	https://www.ncbi.nlm.nih.gov/gene/?term=841687
AT1G52565	AT1G52565	NA	841688	-0.222356414	https://www.ncbi.nlm.nih.gov/gene/?term=841688
AT1G52600	AT1G52600	NA	841692	0.162936494	https://www.ncbi.nlm.nih.gov/gene/?term=841692
AT1G52620	AT1G52620	NA	841694	-0.184514418	https://www.ncbi.nlm.nih.gov/gene/?term=841694
AT1G52630	AT1G52630	NA	841695	-0.49451583	https://www.ncbi.nlm.nih.gov/gene/?term=841695
AT1G52640	AT1G52640	NA	841696	0.04887038	https://www.ncbi.nlm.nih.gov/gene/?term=841696
AT1G52680	AT1G52680	NA	841700	1.122288166	https://www.ncbi.nlm.nih.gov/gene/?term=841700
AT1G52695	AT1G52695	NA	841702	-0.949040028	https://www.ncbi.nlm.nih.gov/gene/?term=841702
AT1G52700	AT1G52700	NA	841703	2.655331894	https://www.ncbi.nlm.nih.gov/gene/?term=841703
AT1G52720	AT1G52720	NA	841705	-0.196928951	https://www.ncbi.nlm.nih.gov/gene/?term=841705
AT1G52730	AT1G52730	NA	841706	0.027395959	https://www.ncbi.nlm.nih.gov/gene/?term=841706
AT1G52780	AT1G52780	PII, uridylyltransferase (DUF2921)	841711	-1.914870379	https://www.ncbi.nlm.nih.gov/gene/?term=841711
AT1G52790	AT1G52790	NA	841712	1.018939627	https://www.ncbi.nlm.nih.gov/gene/?term=841712
AT1G52800	AT1G52800	NA	841713	0.160516287	https://www.ncbi.nlm.nih.gov/gene/?term=841713
AT1G52810	AT1G52810	NA	841714	-1.4966539	https://www.ncbi.nlm.nih.gov/gene/?term=841714
AT1G52820	AT1G52820	NA	841715	0.307508571	https://www.ncbi.nlm.nih.gov/gene/?term=841715
AT1G52825	AT1G52825	NA	841716	-0.133317564	https://www.ncbi.nlm.nih.gov/gene/?term=841716
AT1G52855	AT1G52855	NA	2745824	-0.125081219	https://www.ncbi.nlm.nih.gov/gene/?term=2745824
AT1G52870	AT1G52870	NA	841720	1.251725358	https://www.ncbi.nlm.nih.gov/gene/?term=841720
AT1G52910	AT1G52910	NA	841724	0.168625377	https://www.ncbi.nlm.nih.gov/gene/?term=841724
AT1G52930	AT1G52930	NA	841726	-0.03232072	https://www.ncbi.nlm.nih.gov/gene/?term=841726
AT1G53025	AT1G53025	NA	10723113	-0.0390760275	https://www.ncbi.nlm.nih.gov/gene/?term=10723113
AT1G53030	AT1G53030	Cytochrome C oxidase copper chaperone (COX17)	841736	0.242677177	https://www.ncbi.nlm.nih.gov/gene/?term=841736
AT1G53035	AT1G53035	NA	841737	-0.184393062	https://www.ncbi.nlm.nih.gov/gene/?term=841737
AT1G53040	AT1G53040	tRNA (met) cytidine acetyltransferase, putative (DUF616)	841738	-0.29383340550000003	https://www.ncbi.nlm.nih.gov/gene/?term=841738
AT1G53050	AT1G53050	NA	841739	-0.164817397	https://www.ncbi.nlm.nih.gov/gene/?term=841739
AT1G53070	AT1G53070	NA	841741	-3.302579128	https://www.ncbi.nlm.nih.gov/gene/?term=841741
AT1G53110	AT1G53110	NA	841745	-0.108940206	https://www.ncbi.nlm.nih.gov/gene/?term=841745
AT1G53120	AT1G53120	RNA-binding S4 domain-containing protein	841746	-0.04279899649999999	https://www.ncbi.nlm.nih.gov/gene/?term=841746
AT1G53180	AT1G53180	NA	841752	0.9628367400000001	https://www.ncbi.nlm.nih.gov/gene/?term=841752
AT1G53190	AT1G53190	NA	841753	0.46560516	https://www.ncbi.nlm.nih.gov/gene/?term=841753
AT1G53200	AT1G53200	TAF RNA polymerase I subunit A	841754	-0.316803898	https://www.ncbi.nlm.nih.gov/gene/?term=841754
AT1G53210	AT1G53210	sodium/calcium exchanger family protein / calcium-binding EF hand family protein	841755	0.731072622	https://www.ncbi.nlm.nih.gov/gene/?term=841755
AT1G53290	AT1G53290	NA	841763	-0.042709724	https://www.ncbi.nlm.nih.gov/gene/?term=841763
AT1G53325	AT1G53325	NA	841767	-0.801265186	https://www.ncbi.nlm.nih.gov/gene/?term=841767
AT1G53330	AT1G53330	NA	841768	-0.150896877	https://www.ncbi.nlm.nih.gov/gene/?term=841768
AT1G53345	AT1G53345	DHHA1 domain protein	841770	-0.032355528	https://www.ncbi.nlm.nih.gov/gene/?term=841770
AT1G53360	AT1G53360	NA	841772	-0.16090046000000002	https://www.ncbi.nlm.nih.gov/gene/?term=841772
AT1G53370	AT1G53370	NA	841773	1.0148036	https://www.ncbi.nlm.nih.gov/gene/?term=841773
AT1G53380	AT1G53380	NA	841774	-0.360896393	https://www.ncbi.nlm.nih.gov/gene/?term=841774
AT1G53400	AT1G53400	NA	841776	-0.083131953	https://www.ncbi.nlm.nih.gov/gene/?term=841776
AT1G53430	AT1G53430	NA	841778	-0.9248761000000001	https://www.ncbi.nlm.nih.gov/gene/?term=841778
AT1G53440	AT1G53440	NA	841779	-1.025417207	https://www.ncbi.nlm.nih.gov/gene/?term=841779
AT1G53460	AT1G53460	craniofacial development protein	841781	0.110544162	https://www.ncbi.nlm.nih.gov/gene/?term=841781
AT1G53530	AT1G53530	NA	841788	0.110649157	https://www.ncbi.nlm.nih.gov/gene/?term=841788
AT1G53560	AT1G53560	NA	841791	2.9165557030000002	https://www.ncbi.nlm.nih.gov/gene/?term=841791
AT1G53625	AT1G53625	NA	841798	-0.193065368	https://www.ncbi.nlm.nih.gov/gene/?term=841798
AT1G53660	AT1G53660	NA	841803	-0.262921013	https://www.ncbi.nlm.nih.gov/gene/?term=841803
AT1G53790	AT1G53790	NA	841816	-1.2307508065	https://www.ncbi.nlm.nih.gov/gene/?term=841816
AT1G53800	AT1G53800	muscle M-line assembly protein	841817	-0.17827243075	https://www.ncbi.nlm.nih.gov/gene/?term=841817
AT1G53815	AT1G53815	NA	2745828	0	https://www.ncbi.nlm.nih.gov/gene/?term=2745828
AT1G53820	AT1G53820	NA	841819	-0.763916706	https://www.ncbi.nlm.nih.gov/gene/?term=841819
AT1G53860	AT1G53860	NA	841823	0	https://www.ncbi.nlm.nih.gov/gene/?term=841823
AT1G53870	AT1G53870	NA	841824	0	https://www.ncbi.nlm.nih.gov/gene/?term=841824
AT1G53885	AT1G53885	NA	841826	-1.493715391	https://www.ncbi.nlm.nih.gov/gene/?term=841826
AT1G53890	AT1G53890	NA	841827	-2.323099455	https://www.ncbi.nlm.nih.gov/gene/?term=841827
AT1G53900	AT1G53900	Eukaryotic translation initiation factor 2B (eIF-2B) family protein	841828	-0.013977350999999999	https://www.ncbi.nlm.nih.gov/gene/?term=841828
AT1G53903	AT1G53903	NA	6241094	0.21828425	https://www.ncbi.nlm.nih.gov/gene/?term=6241094
AT1G53930	AT1G53930	NA	841831	0	https://www.ncbi.nlm.nih.gov/gene/?term=841831
AT1G53945	AT1G53945	polyubiquitin-like protein	841834	-0.28290462	https://www.ncbi.nlm.nih.gov/gene/?term=841834
AT1G53970	AT1G53970	GDSL esterase/lipase-like protein	841835	1.122273864	https://www.ncbi.nlm.nih.gov/gene/?term=841835
AT1G54020	AT1G54020	NA	841840	1.122288166	https://www.ncbi.nlm.nih.gov/gene/?term=841840
AT1G54050	AT1G54050	NA	841843	0.581918655	https://www.ncbi.nlm.nih.gov/gene/?term=841843
AT1G54070	AT1G54070	NA	841845	0.006092008	https://www.ncbi.nlm.nih.gov/gene/?term=841845
AT1G54095	AT1G54095	DUF1677 family protein, putative (DUF1677)	841848	-0.158741545	https://www.ncbi.nlm.nih.gov/gene/?term=841848
AT1G54200	AT1G54200	DNA mismatch repair Msh6-like protein	841860	-0.222072771	https://www.ncbi.nlm.nih.gov/gene/?term=841860
AT1G54215	AT1G54215	NA	841862	-2.177571884	https://www.ncbi.nlm.nih.gov/gene/?term=841862
AT1G54217	AT1G54217	NA	2745829	-0.41170281200000003	https://www.ncbi.nlm.nih.gov/gene/?term=2745829
AT1G54280	AT1G54280	NA	841869	-0.21214044666666668	https://www.ncbi.nlm.nih.gov/gene/?term=841869
AT1G54290	AT1G54290	NA	841870	0.200864436	https://www.ncbi.nlm.nih.gov/gene/?term=841870
AT1G54300	AT1G54300	NA	841871	-2.541975967	https://www.ncbi.nlm.nih.gov/gene/?term=841871
AT1G54310	AT1G54310	NA	841872	-0.067586243	https://www.ncbi.nlm.nih.gov/gene/?term=841872
AT1G54380	AT1G54380	spliceosome protein-like protein	841879	0.170002441	https://www.ncbi.nlm.nih.gov/gene/?term=841879
AT1G54385	AT1G54385	NA	841880	-0.4377937745	https://www.ncbi.nlm.nih.gov/gene/?term=841880
AT1G54410	AT1G54410	NA	841883	0.211740791	https://www.ncbi.nlm.nih.gov/gene/?term=841883
AT1G54475	AT1G54475	NA	28717354	0	https://www.ncbi.nlm.nih.gov/gene/?term=28717354
AT1G54500	AT1G54500	NA	841892	0.289343726	https://www.ncbi.nlm.nih.gov/gene/?term=841892
AT1G54520	AT1G54520	myelin-associated oligodendrocyte basic protein	841894	-0.224525437	https://www.ncbi.nlm.nih.gov/gene/?term=841894
AT1G54530	AT1G54530	NA	841895	-0.133008378	https://www.ncbi.nlm.nih.gov/gene/?term=841895
AT1G54540	AT1G54540	NA	841896	3.487058264	https://www.ncbi.nlm.nih.gov/gene/?term=841896
AT1G54610	AT1G54610	NA	841903	0.129583056	https://www.ncbi.nlm.nih.gov/gene/?term=841903
AT1G54620	AT1G54620	NA	841904	0	https://www.ncbi.nlm.nih.gov/gene/?term=841904
AT1G54680	AT1G54680	translation initiation factor 3 subunit I	841909	-0.120734063	https://www.ncbi.nlm.nih.gov/gene/?term=841909
AT1G54770	AT1G54770	NA	841918	0.034661845999999996	https://www.ncbi.nlm.nih.gov/gene/?term=841918
AT1G54790	AT1G54790	NA	841920	-1.020047021	https://www.ncbi.nlm.nih.gov/gene/?term=841920
AT1G54840	AT1G54840	NA	841923	-1.382591621	https://www.ncbi.nlm.nih.gov/gene/?term=841923
AT1G54870	AT1G54870	NA	841926	0	https://www.ncbi.nlm.nih.gov/gene/?term=841926
AT1G54930	AT1G54930	NA	841933	-0.013842206	https://www.ncbi.nlm.nih.gov/gene/?term=841933
AT1G55000	AT1G55000	NA	841942	0.034192475	https://www.ncbi.nlm.nih.gov/gene/?term=841942
AT1G55050	AT1G55050	NA	841948	-0.9576546045000001	https://www.ncbi.nlm.nih.gov/gene/?term=841948
AT1G55090	AT1G55090	carbon-nitrogen hydrolase family protein	841952	0.038260068	https://www.ncbi.nlm.nih.gov/gene/?term=841952
AT1G55140	AT1G55140	NA	841957	0.5027617415	https://www.ncbi.nlm.nih.gov/gene/?term=841957
AT1G55160	AT1G55160	WAS/WASL-interacting family protein	841959	0.27954270449999996	https://www.ncbi.nlm.nih.gov/gene/?term=841959
AT1G55205	AT1G55205	NA	5007805	-0.8769013005	https://www.ncbi.nlm.nih.gov/gene/?term=5007805
AT1G55210	AT1G55210	NA	841964	-0.047842129	https://www.ncbi.nlm.nih.gov/gene/?term=841964
AT1G55260	AT1G55260	NA	841970	0.1993635905	https://www.ncbi.nlm.nih.gov/gene/?term=841970
AT1G55265	AT1G55265	DUF538 family protein, putative (Protein of unknown function, DUF538)	841971	2.187197799	https://www.ncbi.nlm.nih.gov/gene/?term=841971
AT1G55270	AT1G55270	NA	841972	0.378656627	https://www.ncbi.nlm.nih.gov/gene/?term=841972
AT1G55280	AT1G55280	NA	841973	0.158171628	https://www.ncbi.nlm.nih.gov/gene/?term=841973
AT1G55335	AT1G55335	NA	28717358	-0.134983083	https://www.ncbi.nlm.nih.gov/gene/?term=28717358
AT1G55340	AT1G55340	NA	841980	1.887513861	https://www.ncbi.nlm.nih.gov/gene/?term=841980
AT1G55360	AT1G55360	NA	841982	-0.032959029	https://www.ncbi.nlm.nih.gov/gene/?term=841982
AT1G55365	AT1G55365	NA	28717359	-0.289905818	https://www.ncbi.nlm.nih.gov/gene/?term=28717359
AT1G55450	AT1G55450	NA	841992	-0.957679137	https://www.ncbi.nlm.nih.gov/gene/?term=841992
AT1G55460	AT1G55460	NA	841993	-0.219298647	https://www.ncbi.nlm.nih.gov/gene/?term=841993
AT1G55475	AT1G55475	NA	2745831	-0.5205060665000001	https://www.ncbi.nlm.nih.gov/gene/?term=2745831
AT1G55530	AT1G55530	NA	842000	0.190635073	https://www.ncbi.nlm.nih.gov/gene/?term=842000
AT1G55535	AT1G55535	NA	842001	-0.213766163	https://www.ncbi.nlm.nih.gov/gene/?term=842001
AT1G55550	AT1G55550	NA	842004	0.124133969	https://www.ncbi.nlm.nih.gov/gene/?term=842004
AT1G55590	AT1G55590	NA	842008	0.066678624	https://www.ncbi.nlm.nih.gov/gene/?term=842008
AT1G55650	AT1G55650	NA	842014	0.508128312	https://www.ncbi.nlm.nih.gov/gene/?term=842014
AT1G55680	AT1G55680	NA	842017	0.890196474	https://www.ncbi.nlm.nih.gov/gene/?term=842017
AT1G55690	AT1G55690	NA	842018	0.598201879	https://www.ncbi.nlm.nih.gov/gene/?term=842018
AT1G55750	AT1G55750	NA	842024	-0.003131965	https://www.ncbi.nlm.nih.gov/gene/?term=842024
AT1G55775	AT1G55775	heavy metal-associated domain protein	28717362	2.077960753	https://www.ncbi.nlm.nih.gov/gene/?term=28717362
AT1G55805	AT1G55805	NA	842030	0.003120124	https://www.ncbi.nlm.nih.gov/gene/?term=842030
AT1G55840	AT1G55840	NA	842034	-0.278139398	https://www.ncbi.nlm.nih.gov/gene/?term=842034
AT1G55865	AT1G55865	NA	28717365	0.279397442	https://www.ncbi.nlm.nih.gov/gene/?term=28717365
AT1G55890	AT1G55890	NA	842039	-0.027691664	https://www.ncbi.nlm.nih.gov/gene/?term=842039
AT1G55915	AT1G55915	NA	842042	-0.04273860566666667	https://www.ncbi.nlm.nih.gov/gene/?term=842042
AT1G55947	AT1G55947	NA	28717368	0.014712484	https://www.ncbi.nlm.nih.gov/gene/?term=28717368
AT1G55960	AT1G55960	NA	842047	-0.028266603	https://www.ncbi.nlm.nih.gov/gene/?term=842047
AT1G56020	AT1G56020	NA	842053	-0.037116203	https://www.ncbi.nlm.nih.gov/gene/?term=842053
AT1G56050	AT1G56050	NA	842056	-0.021276589	https://www.ncbi.nlm.nih.gov/gene/?term=842056
AT1G56060	AT1G56060	cysteine-rich/transmembrane domain protein B	842057	0.13864431700000002	https://www.ncbi.nlm.nih.gov/gene/?term=842057
AT1G56080	AT1G56080	NA	842059	0.005582961	https://www.ncbi.nlm.nih.gov/gene/?term=842059
AT1G56090	AT1G56090	NA	842061	-0.238917497	https://www.ncbi.nlm.nih.gov/gene/?term=842061
AT1G56100	AT1G56100	NA	842062	-1.914870379	https://www.ncbi.nlm.nih.gov/gene/?term=842062
AT1G56120	AT1G56120	NA	842064	-0.344519668	https://www.ncbi.nlm.nih.gov/gene/?term=842064
AT1G56130	AT1G56130	NA	842065	-0.168626469	https://www.ncbi.nlm.nih.gov/gene/?term=842065
AT1G56140	AT1G56140	NA	842066	-0.168626469	https://www.ncbi.nlm.nih.gov/gene/?term=842066
AT1G56145	AT1G56145	NA	842067	-0.079795025	https://www.ncbi.nlm.nih.gov/gene/?term=842067
AT1G56150	AT1G56150	NA	842068	-0.221196714	https://www.ncbi.nlm.nih.gov/gene/?term=842068
AT1G56180	AT1G56180	ATP-dependent zinc metalloprotease	842071	-0.07983483000000001	https://www.ncbi.nlm.nih.gov/gene/?term=842071
AT1G56190	AT1G56190	Phosphoglycerate kinase family protein	842072	-0.080896937	https://www.ncbi.nlm.nih.gov/gene/?term=842072
AT1G56220	AT1G56220	NA	842075	2.5083903632	https://www.ncbi.nlm.nih.gov/gene/?term=842075
AT1G56230	AT1G56230	enolase (DUF1399)	842076	-0.006063783	https://www.ncbi.nlm.nih.gov/gene/?term=842076
AT1G56270	AT1G56270	RPB1a	842080	2.441429515	https://www.ncbi.nlm.nih.gov/gene/?term=842080
